preds;Attrition_Flag;Customer_Age;Education_Level;Income_Category;Card_Category;Credit_Limit;Avg_Utilization_Ratio;Gender
Client desabonne;Client desabonne;41;Graduate;$120K +;Blue;6565.0;0.172;M
Client abonne;Client abonne;50;High School;$120K +;Blue;6982.0;0.0;M
Client desabonne;Client desabonne;50;Uneducated;Less than $40K;Blue;5128.0;0.0;M
Client desabonne;Client desabonne;49;Graduate;$80K - $120K;Silver;34516.0;0.032;M
Client desabonne;Client desabonne;49;Graduate;$120K +;Blue;14646.0;0.099;M
Client desabonne;Client desabonne;41;Graduate;$80K - $120K;Blue;12578.0;0.2;M
Client desabonne;Client desabonne;52;High School;$40K - $60K;Blue;3416.0;0.5770000000000001;F
Client desabonne;Client desabonne;42;Graduate;$60K - $80K;Silver;6224.0;0.0;M
Client desabonne;Client desabonne;49;College;Less than $40K;Silver;10741.0;0.23399999999999999;F
Client abonne;Client abonne;41;Graduate;$60K - $80K;Gold;34516.0;0.02;M
Client abonne;Client abonne;53;Graduate;$40K - $60K;Blue;6058.0;0.0;F
Client desabonne;Client desabonne;49;Uneducated;$80K - $120K;Blue;8561.0;0.107;M
Client desabonne;Client desabonne;51;High School;Less than $40K;Blue;7645.0;0.272;F
Client desabonne;Client desabonne;51;Uneducated;$60K - $80K;Blue;1922.0;0.585;M
Client desabonne;Client desabonne;51;High School;Less than $40K;Blue;5625.0;0.292;F
Client desabonne;Client desabonne;54;College;Less than $40K;Blue;2274.0;0.311;F
Client desabonne;Client desabonne;46;Doctorate;$120K +;Blue;34516.0;0.052000000000000005;M
Client abonne;Client abonne;43;Post-Graduate;$40K - $60K;Blue;9422.0;0.22399999999999998;M
Client desabonne;Client abonne;41;High School;$120K +;Blue;34516.0;0.0;M
Client desabonne;Client desabonne;49;Uneducated;$80K - $120K;Blue;4778.0;0.28300000000000003;M
Client abonne;Client abonne;53;High School;Less than $40K;Blue;3199.0;0.0;F
Client desabonne;Client desabonne;51;Graduate;$120K +;Blue;34516.0;0.071;M
Client desabonne;Client abonne;60;High School;Less than $40K;Blue;8141.0;0.222;F
Client desabonne;Client desabonne;42;Graduate;Less than $40K;Blue;3794.0;0.40700000000000003;F
Client desabonne;Client desabonne;46;Graduate;Less than $40K;Blue;5785.0;0.368;F
Client desabonne;Client desabonne;41;College;Less than $40K;Blue;4086.0;0.483;F
Client desabonne;Client desabonne;47;Uneducated;$80K - $120K;Blue;31987.0;0.0;M
Client desabonne;Client abonne;43;Post-Graduate;$40K - $60K;Blue;9043.0;0.218;M
Client desabonne;Client desabonne;47;Graduate;Less than $40K;Silver;11128.0;0.226;F
Client desabonne;Client desabonne;51;Graduate;$40K - $60K;Blue;3062.0;0.672;M
Client desabonne;Client desabonne;44;Graduate;$80K - $120K;Gold;34516.0;0.027000000000000003;M
Client desabonne;Client desabonne;40;High School;$40K - $60K;Blue;7566.0;0.214;M
Client desabonne;Client desabonne;44;High School;Less than $40K;Blue;6633.0;0.19899999999999998;F
Client desabonne;Client desabonne;50;Graduate;$80K - $120K;Silver;34516.0;0.073;M
Client abonne;Client abonne;49;Post-Graduate;$60K - $80K;Blue;14895.0;0.0;M
Client desabonne;Client desabonne;49;Graduate;Less than $40K;Blue;2636.0;0.47700000000000004;F
Client abonne;Client abonne;43;High School;$120K +;Blue;10896.0;0.231;M
Client desabonne;Client desabonne;43;High School;Less than $40K;Blue;8401.0;0.129;F
Client desabonne;Client desabonne;45;College;Less than $40K;Blue;2737.0;0.0;F
Client desabonne;Client desabonne;52;Uneducated;$120K +;Silver;34516.0;0.046;M
Client desabonne;Client desabonne;42;College;$40K - $60K;Blue;2437.0;0.705;M
Client desabonne;Client desabonne;49;Graduate;$80K - $120K;Blue;4557.0;0.21600000000000003;M
Client desabonne;Client desabonne;55;Uneducated;$40K - $60K;Blue;10949.0;0.076;M
Client desabonne;Client desabonne;40;College;$40K - $60K;Silver;22361.0;0.084;F
Client desabonne;Client desabonne;46;College;$80K - $120K;Silver;34516.0;0.057;M
Client abonne;Client abonne;58;College;$120K +;Silver;34516.0;0.0;M
Client desabonne;Client desabonne;44;Graduate;Less than $40K;Silver;10877.0;0.166;F
Client desabonne;Client desabonne;46;Graduate;$80K - $120K;Blue;11901.0;0.21100000000000002;M
Client desabonne;Client desabonne;52;Graduate;$40K - $60K;Blue;9298.0;0.204;M
Client desabonne;Client desabonne;62;Post-Graduate;$40K - $60K;Blue;4136.0;0.0;F
Client desabonne;Client desabonne;57;High School;$80K - $120K;Blue;15030.0;0.09300000000000001;M
Client desabonne;Client desabonne;44;Graduate;Less than $40K;Blue;6441.0;0.33399999999999996;F
Client desabonne;Client desabonne;51;Post-Graduate;$120K +;Silver;34516.0;0.057999999999999996;M
Client desabonne;Client desabonne;45;High School;Less than $40K;Blue;4174.0;0.601;F
Client desabonne;Client desabonne;46;Graduate;Less than $40K;Blue;6954.0;0.21600000000000003;M
Client desabonne;Client desabonne;43;High School;Less than $40K;Blue;1820.0;0.0;F
Client desabonne;Client desabonne;52;Uneducated;$40K - $60K;Blue;2937.0;0.556;M
Client desabonne;Client desabonne;46;High School;Less than $40K;Blue;6636.0;0.36200000000000004;F
Client desabonne;Client desabonne;41;Graduate;$60K - $80K;Silver;31497.0;0.07;M
Client abonne;Client abonne;52;High School;$120K +;Blue;34516.0;0.0;M
Client desabonne;Client desabonne;52;High School;Less than $40K;Blue;1959.0;0.522;F
Client desabonne;Client abonne;51;Post-Graduate;$80K - $120K;Silver;34516.0;0.028999999999999998;M
Client desabonne;Client desabonne;49;Graduate;$60K - $80K;Blue;7801.0;0.259;M
Client desabonne;Client desabonne;55;College;$120K +;Blue;6455.0;0.285;M
Client desabonne;Client desabonne;46;Graduate;$40K - $60K;Blue;11343.0;0.10400000000000001;M
Client desabonne;Client abonne;43;Post-Graduate;$40K - $60K;Platinum;23981.0;0.025;M
Client desabonne;Client desabonne;49;High School;$80K - $120K;Blue;7667.0;0.28600000000000003;M
Client desabonne;Client desabonne;41;Uneducated;$120K +;Blue;34516.0;0.03;M
Client desabonne;Client desabonne;37;High School;$80K - $120K;Blue;6713.0;0.237;M
Client desabonne;Client desabonne;51;Uneducated;$120K +;Blue;10984.0;0.13;M
Client desabonne;Client desabonne;50;Doctorate;$120K +;Blue;34516.0;0.073;M
Client desabonne;Client desabonne;57;Uneducated;$60K - $80K;Blue;23058.0;0.067;M
Client desabonne;Client desabonne;40;Uneducated;$120K +;Blue;17606.0;0.078;M
Client desabonne;Client desabonne;52;College;$120K +;Gold;34516.0;0.042;M
Client desabonne;Client desabonne;45;High School;$40K - $60K;Silver;18000.0;0.102;F
Client desabonne;Client desabonne;48;College;Less than $40K;Blue;5550.0;0.45399999999999996;F
Client desabonne;Client desabonne;39;High School;Less than $40K;Blue;1621.0;0.0;F
Client desabonne;Client desabonne;49;College;Less than $40K;Blue;3244.0;0.0;F
Client desabonne;Client desabonne;43;Graduate;Less than $40K;Blue;2550.0;0.557;F
Client desabonne;Client desabonne;45;Graduate;$60K - $80K;Silver;34516.0;0.044000000000000004;M
Client desabonne;Client abonne;38;High School;$120K +;Blue;10874.0;0.222;M
Client abonne;Client abonne;54;College;$80K - $120K;Blue;13769.0;0.0;M
Client abonne;Client abonne;39;Graduate;$40K - $60K;Silver;17894.0;0.017;M
Client desabonne;Client desabonne;49;Graduate;Less than $40K;Gold;15016.0;0.134;F
Client desabonne;Client desabonne;45;Graduate;$120K +;Blue;9036.0;0.0;M
Client desabonne;Client desabonne;54;High School;$80K - $120K;Blue;12813.0;0.156;M
Client desabonne;Client desabonne;40;Doctorate;Less than $40K;Blue;4660.0;0.396;F
Client desabonne;Client desabonne;49;College;$60K - $80K;Gold;34516.0;0.031;M
Client desabonne;Client abonne;48;Post-Graduate;$80K - $120K;Blue;13174.0;0.0;M
Client desabonne;Client desabonne;42;Graduate;$120K +;Blue;31639.0;0.077;M
Client desabonne;Client desabonne;49;High School;$120K +;Gold;34516.0;0.047;M
Client desabonne;Client desabonne;43;Uneducated;$120K +;Blue;34516.0;0.05;M
Client desabonne;Client desabonne;38;Graduate;Less than $40K;Blue;7504.0;0.151;F
Client desabonne;Client desabonne;44;Uneducated;$120K +;Blue;34516.0;0.031;M
Client desabonne;Client desabonne;45;Graduate;$120K +;Platinum;34516.0;0.043;M
Client desabonne;Client desabonne;41;Graduate;$80K - $120K;Blue;9357.0;0.20800000000000002;M
Client desabonne;Client desabonne;56;Uneducated;Less than $40K;Blue;8767.0;0.192;F
Client desabonne;Client desabonne;49;Uneducated;Less than $40K;Gold;15987.0;0.129;F
Client abonne;Client abonne;50;Graduate;$120K +;Blue;31782.0;0.0;M
Client desabonne;Client desabonne;42;Graduate;$120K +;Blue;34516.0;0.042;M
Client desabonne;Client desabonne;45;Doctorate;$40K - $60K;Silver;19107.0;0.049;F
Client desabonne;Client desabonne;41;Post-Graduate;$80K - $120K;Blue;21751.0;0.07200000000000001;M
Client desabonne;Client desabonne;44;College;Less than $40K;Blue;7926.0;0.133;F
Client desabonne;Client desabonne;48;Graduate;$80K - $120K;Blue;27984.0;0.064;M
Client desabonne;Client desabonne;40;Uneducated;$60K - $80K;Blue;24499.0;0.10300000000000001;M
Client desabonne;Client desabonne;49;High School;$80K - $120K;Blue;2221.0;0.581;M
Client desabonne;Client desabonne;43;Graduate;$80K - $120K;Blue;5858.0;0.16399999999999998;M
Client desabonne;Client desabonne;51;Uneducated;$80K - $120K;Blue;27318.0;0.08800000000000001;M
Client desabonne;Client desabonne;59;Graduate;$60K - $80K;Silver;26692.0;0.094;M
Client desabonne;Client desabonne;49;Graduate;$60K - $80K;Gold;34516.0;0.026000000000000002;M
Client desabonne;Client desabonne;38;College;$120K +;Blue;14938.0;0.0;M
Client desabonne;Client desabonne;52;Graduate;$80K - $120K;Blue;33256.0;0.027999999999999997;M
Client desabonne;Client desabonne;49;Graduate;$120K +;Silver;34516.0;0.0;M
Client desabonne;Client desabonne;47;Graduate;$40K - $60K;Blue;5791.0;0.33799999999999997;M
Client desabonne;Client desabonne;46;Uneducated;$80K - $120K;Blue;17698.0;0.1;M
Client desabonne;Client desabonne;52;College;$80K - $120K;Silver;34516.0;0.049;M
Client desabonne;Client desabonne;57;Graduate;Less than $40K;Blue;6482.0;0.26;F
Client desabonne;Client desabonne;44;Graduate;$60K - $80K;Silver;34516.0;0.048;M
Client desabonne;Client desabonne;42;Post-Graduate;$60K - $80K;Gold;34516.0;0.066;M
Client desabonne;Client desabonne;47;Uneducated;$120K +;Blue;28852.0;0.068;M
Client desabonne;Client desabonne;45;Graduate;$60K - $80K;Blue;7653.0;0.221;M
Client desabonne;Client desabonne;41;High School;$60K - $80K;Blue;4549.0;0.46399999999999997;M
Client desabonne;Client abonne;55;High School;$120K +;Blue;16828.0;0.15;M
Client desabonne;Client desabonne;45;College;$40K - $60K;Blue;6530.0;0.218;M
Client desabonne;Client desabonne;40;Post-Graduate;$40K - $60K;Blue;11642.0;0.129;F
Client desabonne;Client desabonne;43;College;$80K - $120K;Blue;5390.0;0.24600000000000002;M
Client desabonne;Client desabonne;49;Graduate;Less than $40K;Blue;7037.0;0.0;F
Client desabonne;Client desabonne;47;College;Less than $40K;Blue;8390.0;0.0;M
Client desabonne;Client desabonne;43;High School;$40K - $60K;Blue;3442.0;0.731;M
Client desabonne;Client desabonne;44;Uneducated;Less than $40K;Blue;6680.0;0.275;F
Client desabonne;Client desabonne;44;High School;$40K - $60K;Blue;7244.0;0.28;F
Client desabonne;Client desabonne;52;Graduate;$80K - $120K;Blue;34516.0;0.04;M
Client abonne;Client abonne;42;Post-Graduate;$60K - $80K;Blue;2476.0;0.909;M
Client desabonne;Client desabonne;40;Graduate;Less than $40K;Blue;2019.0;0.39799999999999996;F
Client desabonne;Client desabonne;62;Graduate;$60K - $80K;Blue;6103.0;0.41200000000000003;M
Client desabonne;Client desabonne;52;Graduate;Less than $40K;Blue;2166.0;0.6729999999999999;F
Client desabonne;Client desabonne;50;Doctorate;Less than $40K;Blue;3449.0;0.474;F
Client desabonne;Client desabonne;51;Graduate;Less than $40K;Blue;2984.0;0.8420000000000001;F
Client abonne;Client abonne;54;Graduate;Less than $40K;Silver;13432.0;0.0;F
Client desabonne;Client desabonne;46;College;$120K +;Blue;34516.0;0.048;M
Client desabonne;Client desabonne;45;Uneducated;$60K - $80K;Blue;20633.0;0.096;M
Client desabonne;Client desabonne;50;Graduate;$80K - $120K;Silver;34516.0;0.027000000000000003;M
Client abonne;Client abonne;48;College;$80K - $120K;Blue;4479.0;0.0;M
Client desabonne;Client desabonne;50;High School;Less than $40K;Blue;3968.0;0.5710000000000001;M
Client desabonne;Client desabonne;46;College;$60K - $80K;Blue;10074.0;0.121;M
Client desabonne;Client desabonne;46;High School;$40K - $60K;Blue;10901.0;0.172;F
Client desabonne;Client desabonne;40;Post-Graduate;$120K +;Blue;34516.0;0.06;M
Client desabonne;Client desabonne;43;Graduate;$80K - $120K;Blue;7196.0;0.09699999999999999;M
Client desabonne;Client desabonne;48;Graduate;$60K - $80K;Gold;34516.0;0.0;M
Client desabonne;Client desabonne;38;Uneducated;$80K - $120K;Blue;34516.0;0.046;M
Client desabonne;Client desabonne;46;High School;$120K +;Blue;32926.0;0.047;M
Client desabonne;Client desabonne;41;Graduate;Less than $40K;Blue;7531.0;0.225;F
Client desabonne;Client desabonne;49;Graduate;Less than $40K;Blue;1838.0;0.628;F
Client desabonne;Client desabonne;42;Graduate;$80K - $120K;Blue;30117.0;0.071;M
Client desabonne;Client desabonne;46;Uneducated;$60K - $80K;Blue;5131.0;0.289;M
Client desabonne;Client desabonne;44;Graduate;$80K - $120K;Gold;34516.0;0.073;M
Client desabonne;Client desabonne;53;Graduate;$80K - $120K;Blue;24262.0;0.08199999999999999;M
Client desabonne;Client desabonne;51;College;$80K - $120K;Blue;34516.0;0.036000000000000004;M
Client desabonne;Client desabonne;50;Graduate;$60K - $80K;Blue;20708.0;0.066;M
Client abonne;Client abonne;47;Graduate;Less than $40K;Silver;14057.0;0.098;F
Client desabonne;Client desabonne;45;High School;$60K - $80K;Blue;17072.0;0.08900000000000001;M
Client desabonne;Client desabonne;52;High School;$80K - $120K;Blue;25737.0;0.045;M
Client abonne;Client desabonne;44;Graduate;$60K - $80K;Blue;15043.0;0.0;M
Client abonne;Client abonne;40;Graduate;$80K - $120K;Blue;29338.0;0.005;M
Client desabonne;Client desabonne;57;Graduate;$120K +;Blue;25808.0;0.0;M
Client desabonne;Client desabonne;45;Uneducated;$40K - $60K;Blue;3670.0;0.45899999999999996;F
Client desabonne;Client desabonne;44;Graduate;Less than $40K;Blue;8861.0;0.13;F
Client desabonne;Client desabonne;47;Graduate;$120K +;Silver;34516.0;0.034;M
Client desabonne;Client desabonne;51;Graduate;$120K +;Silver;34516.0;0.049;M
Client abonne;Client abonne;48;High School;Less than $40K;Blue;2913.0;0.0;F
Client desabonne;Client desabonne;40;Uneducated;Less than $40K;Blue;4748.0;0.439;F
Client desabonne;Client desabonne;50;Graduate;$80K - $120K;Silver;34516.0;0.0;M
Client abonne;Client abonne;43;College;$40K - $60K;Blue;11508.0;0.0;F
Client desabonne;Client desabonne;49;Uneducated;$120K +;Blue;18991.0;0.064;M
Client abonne;Client abonne;44;High School;$80K - $120K;Blue;10908.0;0.0;M
Client desabonne;Client desabonne;46;Post-Graduate;$40K - $60K;Blue;2219.0;0.532;M
Client desabonne;Client desabonne;56;Graduate;$80K - $120K;Blue;25736.0;0.054000000000000006;M
Client desabonne;Client desabonne;63;Uneducated;$60K - $80K;Blue;7997.0;0.13699999999999998;M
Client desabonne;Client desabonne;40;Graduate;$40K - $60K;Blue;2849.0;0.611;M
Client desabonne;Client desabonne;45;Graduate;$80K - $120K;Blue;29227.0;0.039;M
Client desabonne;Client desabonne;52;Doctorate;$120K +;Blue;34516.0;0.04;M
Client desabonne;Client desabonne;50;Uneducated;$40K - $60K;Blue;12458.0;0.107;M
Client abonne;Client abonne;62;High School;$60K - $80K;Blue;7547.0;0.32799999999999996;M
Client desabonne;Client desabonne;45;Graduate;Less than $40K;Silver;10677.0;0.0;F
Client abonne;Client desabonne;38;High School;$40K - $60K;Gold;23981.0;0.0;F
Client desabonne;Client desabonne;44;Doctorate;$40K - $60K;Blue;6329.0;0.26;F
Client desabonne;Client desabonne;42;Uneducated;$40K - $60K;Blue;4960.0;0.348;M
Client desabonne;Client desabonne;55;College;Less than $40K;Gold;15987.0;0.12300000000000001;F
Client desabonne;Client desabonne;52;Uneducated;Less than $40K;Blue;3244.0;0.5720000000000001;F
Client desabonne;Client desabonne;48;Graduate;$60K - $80K;Blue;7298.0;0.345;M
Client desabonne;Client desabonne;48;Graduate;$80K - $120K;Blue;28307.0;0.053;M
Client desabonne;Client desabonne;47;Graduate;$40K - $60K;Blue;2430.0;0.682;M
Client desabonne;Client desabonne;49;Graduate;$120K +;Blue;7650.0;0.267;M
Client desabonne;Client desabonne;47;College;$40K - $60K;Blue;6443.0;0.322;F
Client desabonne;Client desabonne;47;Uneducated;$80K - $120K;Blue;13356.0;0.11199999999999999;M
Client desabonne;Client desabonne;56;Graduate;$120K +;Blue;4675.0;0.287;M
Client desabonne;Client desabonne;61;Uneducated;$40K - $60K;Blue;2177.0;0.61;M
Client desabonne;Client desabonne;45;Doctorate;$120K +;Gold;34516.0;0.040999999999999995;M
Client desabonne;Client desabonne;49;Graduate;Less than $40K;Blue;2821.0;0.7070000000000001;F
Client desabonne;Client desabonne;44;Uneducated;Less than $40K;Blue;6769.0;0.16699999999999998;F
Client desabonne;Client desabonne;51;High School;$120K +;Blue;30172.0;0.06;M
Client desabonne;Client desabonne;44;Uneducated;Less than $40K;Blue;7742.0;0.15;F
Client desabonne;Client desabonne;51;Graduate;$60K - $80K;Silver;25653.0;0.08;M
Client desabonne;Client desabonne;52;Graduate;$40K - $60K;Blue;4705.0;0.18899999999999997;F
Client desabonne;Client desabonne;39;High School;$80K - $120K;Blue;19150.0;0.057;M
Client desabonne;Client desabonne;38;High School;$60K - $80K;Gold;34516.0;0.043;M
Client desabonne;Client desabonne;51;Graduate;$80K - $120K;Blue;11765.0;0.121;M
Client desabonne;Client desabonne;41;High School;$80K - $120K;Blue;16627.0;0.127;M
Client desabonne;Client desabonne;43;Post-Graduate;$60K - $80K;Blue;13553.0;0.107;M
Client desabonne;Client desabonne;40;High School;$60K - $80K;Blue;11476.0;0.20600000000000002;M
Client desabonne;Client desabonne;58;Uneducated;$80K - $120K;Blue;5182.0;0.282;M
Client abonne;Client abonne;44;Post-Graduate;$60K - $80K;Blue;23026.0;0.109;M
Client desabonne;Client desabonne;48;Graduate;$60K - $80K;Blue;18477.0;0.0;M
Client desabonne;Client desabonne;44;College;$40K - $60K;Silver;16199.0;0.095;M
Client desabonne;Client desabonne;45;Graduate;Less than $40K;Silver;12695.0;0.127;M
Client desabonne;Client desabonne;37;Graduate;$40K - $60K;Blue;9875.0;0.125;F
Client desabonne;Client desabonne;43;High School;$60K - $80K;Blue;2600.0;0.787;M
Client abonne;Client abonne;61;Post-Graduate;$60K - $80K;Blue;12218.0;0.0;M
Client desabonne;Client desabonne;51;Uneducated;$80K - $120K;Silver;34516.0;0.0;M
Client desabonne;Client desabonne;48;Uneducated;$40K - $60K;Silver;21754.0;0.0;F
Client desabonne;Client desabonne;46;Uneducated;$60K - $80K;Blue;8396.0;0.07200000000000001;M
Client desabonne;Client desabonne;55;Graduate;Less than $40K;Silver;12094.0;0.155;F
Client desabonne;Client desabonne;44;High School;$60K - $80K;Blue;2946.0;0.252;M
Client abonne;Client desabonne;48;Uneducated;$40K - $60K;Silver;17812.0;0.0;M
Client desabonne;Client desabonne;46;College;$40K - $60K;Blue;13743.0;0.0;F
Client desabonne;Client desabonne;45;Uneducated;$40K - $60K;Silver;15785.0;0.07400000000000001;F
Client abonne;Client abonne;43;Graduate;Less than $40K;Blue;3015.0;0.0;F
Client desabonne;Client desabonne;40;High School;$40K - $60K;Silver;19000.0;0.083;F
